,Płeć_Mężczyzna,Aktualne obowiązki:_Brak,Aktualne obowiązki:_Praca,Aktualne obowiązki:_Rodzina,Aktualne obowiązki:_Studia,"Ile godzin potrzebujesz, aby się wyspać?_3-6","Ile godzin potrzebujesz, aby się wyspać?_6-9","Ile godzin potrzebujesz, aby się wyspać?_9-12",Dlaczego chodzisz spać o takich godzinach?_Muszę wstawać i chodzić spać o tych godzinach ze względu na obowiązki,Dlaczego chodzisz spać o takich godzinach?_Nie udaje mi się utrzymywać regularnego cyklu dobowego,Dlaczego chodzisz spać o takich godzinach?_To dla mnie naturalne, Czy Twoje godziny snu różnią się znacząco między dniami roboczymi a weekendami?_Tak,Odpowiedz na podstawie powyższego obrazka.  Który z rytmów wskazanych na obrazku poniżej najbardziej odpowiada twojemu?_Opóźnienie fazy,Odpowiedz na podstawie powyższego obrazka.  Który z rytmów wskazanych na obrazku poniżej najbardziej odpowiada twojemu?_Prawidłowy,Odpowiedz na podstawie powyższego obrazka.  Który z rytmów wskazanych na obrazku poniżej najbardziej odpowiada twojemu?_Przyspieszenie fazy,Odpowiedz na podstawie powyższego obrazka.  Który z rytmów wskazanych na obrazku poniżej najbardziej odpowiada twojemu?_Rytm nieregularny,Odpowiedz na podstawie powyższego obrazka.  Który z rytmów wskazanych na obrazku poniżej najbardziej odpowiada twojemu?_Rytm swobodnie biegnący,"Czy miewasz trudności z zaśnięciem mimo zmęczenia?_Tak, czasem pomimo dużego zmęczenia i tak nie mogę zasnąć",Czy budzisz się w nocy i masz problem z ponownym zaśnięciem?_Nie budzę się o ile śpię w odpowiednich dla siebie godzinach,Czy budzisz się w nocy i masz problem z ponownym zaśnięciem?_Nie zdarza mi się to,Czy budzisz się w nocy i masz problem z ponownym zaśnięciem?_Regularnie mi się to zdarza,"Czy budzisz się w nocy i masz problem z ponownym zaśnięciem?_Zdarza mi się obudzić po około 3h snu, po czym idę spać na ponad 5h w ciągu dnia",Ile zwykle zajmuje Ci zasypianie?_1h do 2h,Ile zwykle zajmuje Ci zasypianie?_Od razu,Ile zwykle zajmuje Ci zasypianie?_Za każdym razem jest inaczej,Ile zwykle zajmuje Ci zasypianie?_od 15 do 30 min,Ile zwykle zajmuje Ci zasypianie?_od 30 min do godziny,Ile zwykle zajmuje Ci zasypianie?_od 5 do 15 min,Ile zwykle zajmuje Ci zasypianie?_ponad 2h,W jakim stopniu nie wysypiasz się przez swoje obowiązki?_Czasami śpię mało przez zmienne godziny o których muszę wstać,"W jakim stopniu nie wysypiasz się przez swoje obowiązki?_Śpię 3h albo wcale przez, to że muszę wcześniej wstać (nie są to niestandardowe godziny po prostu późno idę spać)",W jakim stopniu nie wysypiasz się przez swoje obowiązki?_Śpię od 6 do 9h jednak jest to dla mnie trochę za mało,W jakim stopniu nie wysypiasz się przez swoje obowiązki?_Śpię wystarczająco,"Czy często śpisz w nietypowych godzinach (np. w ciągu dnia, w różnych porach nocy)_Śpię o różnych porach dnia i nocy bez względu na obowiązki","Czy często śpisz w nietypowych godzinach (np. w ciągu dnia, w różnych porach nocy)_Śpię różnie ze względu na obowiązki","Czy często śpisz w nietypowych godzinach (np. w ciągu dnia, w różnych porach nocy)_Śpię w dzień","Czy często śpisz w nietypowych godzinach (np. w ciągu dnia, w różnych porach nocy)_Śpię w nocy",Czy masz tendencje do drzemek w ciągu dnia?_Nie,"Czy zażywasz środki nasenne?_Kiedyś tak, już nie",Czy zażywasz środki nasenne?_Nie,Czy zażywasz środki nasenne?_Okazjnalnie,"Czy zażywasz środki nasenne?_Tak, biorę leki nasenne z innych powodów","Czy zażywasz środki nasenne?_Tak, czasami kiedy chcę mieć pewność,
że się wyśpię","Czy zażywasz środki nasenne?_Tak, czasami kiedy chcę mieć pewność, że się wyśpię","Czy zażywasz środki nasenne?_Tak, prawie codzinnie inaczej nie mogę zasnąć o wyzaczonej porze",Czy zdiagnozowano u Ciebie zaburzenia snu i czy terapia przynosi oczekiwane efekty?_Jestem zdiagnozowany i leczenie działa,"Czy zdiagnozowano u Ciebie zaburzenia snu i czy terapia przynosi oczekiwane efekty?_Jestem zdiagnozowany, jednak leczenie nie przynosi efektów",Czy zdiagnozowano u Ciebie zaburzenia snu i czy terapia przynosi oczekiwane efekty?_Nie jestem zdiagnowany,"Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie zaburzenie odżywiania takie jak anoreksja, bulimia, otyłość, niedowaga? Jeżeli tak, napisz jakie to zaburzenie._ ","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie zaburzenie odżywiania takie jak anoreksja, bulimia, otyłość, niedowaga? Jeżeli tak, napisz jakie to zaburzenie._Anoreksja","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie zaburzenie odżywiania takie jak anoreksja, bulimia, otyłość, niedowaga? Jeżeli tak, napisz jakie to zaburzenie._Bulimia","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie zaburzenie odżywiania takie jak anoreksja, bulimia, otyłość, niedowaga? Jeżeli tak, napisz jakie to zaburzenie._Kompulsywne jedzenie","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie zaburzenie odżywiania takie jak anoreksja, bulimia, otyłość, niedowaga? Jeżeli tak, napisz jakie to zaburzenie._Niedowaga","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie zaburzenie odżywiania takie jak anoreksja, bulimia, otyłość, niedowaga? Jeżeli tak, napisz jakie to zaburzenie._Otyłość","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie jakieś zaburzenie psychiczne? Np. autyzm, ADHD, schizofrenie, depresję, chorobę dwubiegunową, OCD? Jeżeli tak, napisz jakie to zaburzenie. _ADHD","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie jakieś zaburzenie psychiczne? Np. autyzm, ADHD, schizofrenie, depresję, chorobę dwubiegunową, OCD? Jeżeli tak, napisz jakie to zaburzenie. _Autyzm","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie jakieś zaburzenie psychiczne? Np. autyzm, ADHD, schizofrenie, depresję, chorobę dwubiegunową, OCD? Jeżeli tak, napisz jakie to zaburzenie. _Depresja","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie jakieś zaburzenie psychiczne? Np. autyzm, ADHD, schizofrenie, depresję, chorobę dwubiegunową, OCD? Jeżeli tak, napisz jakie to zaburzenie. _OCD","Czy zostało u Ciebie stwierdzone lub podejrzewasz u siebie jakieś zaburzenie psychiczne? Np. autyzm, ADHD, schizofrenie, depresję, chorobę dwubiegunową, OCD? Jeżeli tak, napisz jakie to zaburzenie. _Zaburzenia lękowe"
27,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
28,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
29,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
30,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
32,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
34,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
35,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
36,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
37,True,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
38,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
39,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
40,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
41,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
42,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
43,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
44,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
45,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
47,False,False,True,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
48,True,False,False,False,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
50,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
51,True,False,True,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
52,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
53,True,False,False,False,True,False,False,True,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
54,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
55,False,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
56,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
